TimeStep,LE11,LE12,LE22,LE33,PE11,PE12,PE22,PE33,S11,S12,S22,S33
0.011550253,0.070525028,0.0005998,0.070123032,-0.139827609,0.069663368,0.000253552,0.06936793,-0.139031306,84021736,8773349,78621768,0
0.011580969,0.07058531,0.000574159,0.070187598,-0.139889091,0.069663368,0.000253552,0.06936793,-0.139031306,90192568,8123640,85009720,0
0.011611686,0.070520878,0.000523022,0.070135579,-0.139831737,0.069663368,0.000253552,0.06936793,-0.139031306,84020560,6827923,79466784,0
0.011642402,0.070349015,0.000505763,0.069957398,-0.13965933,0.069663368,0.000253552,0.06936793,-0.139031306,66574256,6390602.5,61700060,0
0.011673119,0.070085183,0.000455887,0.069703773,-0.139404461,0.069663368,0.000253552,0.06936793,-0.139031306,40288208,5126819.5,35931444,0
0.011700423,0.069815256,0.000433162,0.069441371,-0.139142275,0.069663368,0.000253552,0.06936793,-0.139031306,13322313,4551004,9346626,0
0.011731138,0.069530673,0.000418394,0.069148295,-0.138857752,0.069663368,0.000253552,0.06936793,-0.139031306,-15517686,4176803.5,-19923564,0
0.011761854,0.069277488,0.000408818,0.068921462,-0.13862133,0.069663368,0.000253552,0.06936793,-0.139031306,-40329976,3934167.5,-43400064,0
0.011792571,0.0691287,0.000421616,0.06876792,-0.138472423,0.069663368,0.000253552,0.06936793,-0.139031306,-55416200,4258465,-58727632,0
0.011823287,0.069069661,0.000394174,0.068733677,-0.138426468,0.069663368,0.000253552,0.06936793,-0.139031306,-60736592,3563121.75,-62791192,0
0.011850591,0.069125615,0.000425021,0.068786673,-0.138480142,0.069663368,0.000253552,0.06936793,-0.139031306,-55181188,4344736,-57385676,0
0.011881308,0.069252916,0.000406338,0.068964601,-0.138630465,0.069663368,0.000253552,0.06936793,-0.139031306,-41111468,3871334.5,-40750780,0
0.011912024,0.069493093,0.000431791,0.06918259,-0.138856128,0.069663368,0.000253552,0.06936793,-0.139031306,-17504220,4516268.5,-18267936,0
0.01194274,0.069737725,0.00041462,0.069466069,-0.139116257,0.069663368,0.000253552,0.06936793,-0.139031306,8074736.5,4081195.75,9279879,0
0.011970043,0.069982365,0.000459402,0.069687806,-0.139345959,0.069663368,0.000253552,0.06936793,-0.139031306,32112686,5215891,32157212,0
0.01200076,0.070200846,0.000454479,0.069901876,-0.139559001,0.069663368,0.000253552,0.06936793,-0.139031306,53981476,5091139.5,53802356,0
0.012031476,0.070347093,0.000494631,0.070029274,-0.139693782,0.069663368,0.000253552,0.06936793,-0.139031306,68223216,6108541.5,67088932,0
0.012062193,0.070407778,0.00051944,0.070043989,-0.139730915,0.069663368,0.000253552,0.06936793,-0.139031306,73180144,6737153.5,69716168,0
0.012092909,0.070359506,0.000538854,0.069975466,-0.139673397,0.069663368,0.000253552,0.06936793,-0.139031306,67818968,7229078,63328952,0
0.012120212,0.070265278,0.000589429,0.069827117,-0.139553919,0.069663368,0.000253552,0.06936793,-0.139031306,56988804,8510555,49756188,0
0.012150928,0.070102111,0.000583403,0.06963414,-0.139378503,0.069663368,0.000253552,0.06936793,-0.139031306,39830364,8357869,31086920,0
0.012181645,0.069933914,0.000605863,0.06942828,-0.139194265,0.069663368,0.000253552,0.06936793,-0.139031306,21970340,8926959,11318311,0
0.012212361,0.069781192,0.000625058,0.069264106,-0.13903819,0.069663368,0.000253552,0.06936793,-0.139031306,6321179,9413328,-4911046.5,0
0.012243078,0.069691084,0.000609407,0.069151491,-0.138938338,0.069663368,0.000253552,0.06936793,-0.139031306,-3304789.25,9016779,-15677796,0
0.012270381,0.069656365,0.000593631,0.069130264,-0.138910785,0.069663368,0.000253552,0.06936793,-0.139031306,-6461024,8617033,-18150146,0
0.012301098,0.069684647,0.000586543,0.069170967,-0.13894476,0.069663368,0.000253552,0.06936793,-0.139031306,-3305808.25,8437425,-14365873,0
0.012331814,0.069777459,0.000559014,0.069285907,-0.139047086,0.069663368,0.000253552,0.06936793,-0.139031306,6583315.5,7739901.5,-3355204.75,0
0.01236253,0.069886968,0.000513241,0.069441557,-0.13917768,0.069663368,0.000253552,0.06936793,-0.139031306,18750890,6580077,11151037,0
0.012393246,0.070014201,0.00047656,0.069601707,-0.139319226,0.069663368,0.000253552,0.06936793,-0.139031306,32371604,5650656.5,26439744,0
0.01242055,0.070085831,0.000446349,0.069732115,-0.139418751,0.069663368,0.000253552,0.06936793,-0.139031306,41045084,4885153.5,38091716,0
0.012451266,0.070140049,0.000412423,0.069795541,-0.139476687,0.069663368,0.000253552,0.06936793,-0.139031306,46728484,4025508.25,44241980,0
0.012481983,0.070090771,0.000377949,0.069812559,-0.139460802,0.069663368,0.000253552,0.06936793,-0.139031306,43426072,3152011.25,44299060,0
0.012512699,0.070011474,0.000373597,0.069716521,-0.139374435,0.069663368,0.000253552,0.06936793,-0.139031306,35031432,3041726.75,35055764,0
0.012540002,0.069858439,0.000378189,0.069601938,-0.139242619,0.069663368,0.000253552,0.06936793,-0.139031306,20596218,3158087,22569328,0
0.012570719,0.069697432,0.000399218,0.069410414,-0.139068991,0.069663368,0.000253552,0.06936793,-0.139031306,3637676,3690917.25,4064320.25,0
0.012601435,0.069524013,0.000397439,0.069229513,-0.138894469,0.069663368,0.000253552,0.06936793,-0.139031306,-13994676,3645837.25,-13947163,0
0.012632152,0.069404207,0.000461142,0.069076702,-0.138760209,0.069663368,0.000253552,0.06936793,-0.139031306,-26870180,5259966,-28495532,0
0.012662868,0.069347046,0.000469037,0.068994641,-0.138691634,0.069663368,0.000253552,0.06936793,-0.139031306,-33242016,5460012,-36128940,0
0.012690172,0.069380954,0.000515206,0.06898617,-0.138704166,0.069663368,0.000253552,0.06936793,-0.139031306,-30888518,6629859.5,-35922996,0
0.012720888,0.069481015,0.000534829,0.069088675,-0.138803929,0.069663368,0.000253552,0.06936793,-0.139031306,-20761674,7127085.5,-25672398,0
0.012751604,0.069684602,0.000571674,0.06925223,-0.13898477,0.069663368,0.000253552,0.06936793,-0.139031306,-1280609.25,8060675.5,-8219980,0
0.01278232,0.069924518,0.000583706,0.069490366,-0.139220223,0.069663368,0.000253552,0.06936793,-0.139031306,22809432,8365556.5,15779652,0
0.012813037,0.070189171,0.000614976,0.069745876,-0.139476418,0.069663368,0.000253552,0.06936793,-0.139031306,49204376,9157885,41711364,0
0.01284034,0.0703936,0.000591067,0.069952764,-0.139679015,0.069663368,0.000253552,0.06936793,-0.139031306,69830888,8552062,62462820,0
0.012871057,0.070560478,0.000617297,0.070127428,-0.139847234,0.069663368,0.000253552,0.06936793,-0.139031306,86812752,9216677,79839176,0
0.012901773,0.070617951,0.000590155,0.070194319,-0.139908493,0.069663368,0.000253552,0.06936793,-0.139031306,92829376,8528953,86333120,0
0.01293249,0.070552744,0.000565117,0.070141874,-0.139850542,0.069663368,0.000253552,0.06936793,-0.139031306,86588208,7894525,80738552,0
0.012963206,0.070366248,0.000534668,0.069980577,-0.139679238,0.069663368,0.000253552,0.06936793,-0.139031306,68456168,7123015,63883516,0
0.012990509,0.070124567,0.000504934,0.069753386,-0.1394483,0.069663368,0.000253552,0.06936793,-0.139031306,44505332,6369586.5,40666944,0
0.013021225,0.069810323,0.000480715,0.069455609,-0.13914685,0.069663368,0.000253552,0.06936793,-0.139031306,13304825,5755919,10300662,0
0.013051942,0.069490694,0.000432404,0.069154806,-0.138841271,0.069663368,0.000253552,0.06936793,-0.139031306,-18379366,4531816.5,-20429224,0
0.013082658,0.069215536,0.000423074,0.068905562,-0.13858299,0.069663368,0.000253552,0.06936793,-0.139031306,-45412304,4295390.5,-46148820,0
0.013113375,0.069042541,0.000403562,0.068723097,-0.138407901,0.069663368,0.000253552,0.06936793,-0.139031306,-63051844,3800997.75,-64268464,0
0.013140678,0.068968698,0.000384126,0.068665765,-0.138343304,0.069663368,0.000253552,0.06936793,-0.139031306,-70067840,3308528.25,-70447512,0
0.013171394,0.069011085,0.000376714,0.06870047,-0.138381273,0.069663368,0.000253552,0.06936793,-0.139031306,-65995648,3120716.5,-66764872,0
0.01320211,0.069168717,0.000364028,0.068850964,-0.138533026,0.069663368,0.000253552,0.06936793,-0.139031306,-50316628,2799275.25,-51447324,0
0.013232827,0.069418676,0.000392841,0.069088764,-0.138773263,0.069663368,0.000253552,0.06936793,-0.139031306,-25475092,3529344.75,-27222116,0
0.013260131,0.069698088,0.000392985,0.069348626,-0.139038891,0.069663368,0.000253552,0.06936793,-0.139031306,2145398.25,3532984.75,-592343.125,0
0.013290847,0.070024908,0.000420169,0.069650069,-0.139348328,0.069663368,0.000253552,0.06936793,-0.139031306,34388784,4221799.5,30365170,0
0.013321564,0.070308141,0.000473925,0.069925651,-0.139623567,0.069663368,0.000253552,0.06936793,-0.139031306,62690516,5583880.5,58279044,0
0.01335228,0.070532955,0.000509557,0.070103601,-0.139821932,0.069663368,0.000253552,0.06936793,-0.139031306,84136304,6486740,77349552,0
0.013382996,0.070616283,0.000550642,0.070184022,-0.139902592,0.069663368,0.000253552,0.06936793,-0.139031306,92446144,7527754,85512240,0
0.013410299,0.070604101,0.000599693,0.070147984,-0.139878839,0.069663368,0.000253552,0.06936793,-0.139031306,90625376,8770622,82482528,0
0.013441016,0.070475079,0.000622639,0.069996193,-0.139740527,0.069663368,0.000253552,0.06936793,-0.139031306,77077664,9352049,67780944,0
0.013471732,0.070263885,0.000637143,0.069770701,-0.139525443,0.069663368,0.000253552,0.06936793,-0.139031306,55475048,9719557,45454020,0
0.013502449,0.07001055,0.000650215,0.069511659,-0.139273077,0.069663368,0.000253552,0.06936793,-0.139031306,29848276,10050775,19538076,0
0.013533165,0.0697603,0.000627168,0.069266438,-0.139029041,0.069663368,0.000253552,0.06936793,-0.139031306,4798954,9466804,-5256516,0
0.013560468,0.069577552,0.000619153,0.069092043,-0.138853133,0.069663368,0.000253552,0.06936793,-0.139031306,-13376387,9263709,-23008484,0
0.013591184,0.069429159,0.000573672,0.068985775,-0.13872771,0.069663368,0.000253552,0.06936793,-0.139031306,-27252324,8111297,-34749768,0
0.013621901,0.069377199,0.000528292,0.068957791,-0.138688326,0.069663368,0.000253552,0.06936793,-0.139031306,-31881134,6961445.5,-38163748,0
0.013652617,0.069410123,0.00048904,0.069035426,-0.13874279,0.069663368,0.000253552,0.06936793,-0.139031306,-27453230,5966866,-31469918,0
0.013683334,0.069511615,0.000440181,0.069187492,-0.138867676,0.069663368,0.000253552,0.06936793,-0.139031306,-15980999,4728867,-17434428,0
0.013710638,0.069658391,0.000396347,0.069353439,-0.139021695,0.069663368,0.000253552,0.06936793,-0.139031306,-737314.75,3618191.5,-1219625.5,0
0.013741354,0.069822386,0.000371556,0.069571793,-0.139210016,0.069663368,0.000253552,0.06936793,-0.139031306,17116964,2990006.25,19389472,0
0.013772069,0.069992751,0.00035914,0.069744989,-0.139379233,0.069663368,0.000253552,0.06936793,-0.139031306,34325916,2675421,36741720,0
0.013802786,0.07009837,0.000351911,0.069879599,-0.139497563,0.069663368,0.000253552,0.06936793,-0.139031306,45674260,2492237.5,49559648,0
0.01383009,0.070152067,0.000376488,0.069912031,-0.139539987,0.069663368,0.000253552,0.06936793,-0.139031306,50545236,3114981.75,53352760,0
0.013860806,0.070121191,0.000404996,0.069885038,-0.139511481,0.069663368,0.000253552,0.06936793,-0.139031306,47536368,3837332,50540828,0
0.013891523,0.070049666,0.000449824,0.06975767,-0.139413521,0.069663368,0.000253552,0.06936793,-0.139031306,38947432,4973192.5,39121644,0
0.013922239,0.069901258,0.000510065,0.069604084,-0.139264777,0.069663368,0.000253552,0.06936793,-0.139031306,23888524,6499593,23800794,0
0.013952955,0.069772065,0.000531433,0.069405437,-0.139103293,0.069663368,0.000253552,0.06936793,-0.139031306,9158541,7041039,5550952,0
0.013980258,0.069645271,0.000592438,0.069271423,-0.138974845,0.069663368,0.000253552,0.06936793,-0.139031306,-3776910,8586809,-7750217.5,0
0.014010975,0.069565274,0.000614247,0.069145024,-0.13887319,0.069663368,0.000253552,0.06936793,-0.139031306,-12982633,9139411,-19307420,0
0.014041691,0.069538072,0.00061132,0.069100253,-0.13883774,0.069663368,0.000253552,0.06936793,-0.139031306,-16157502,9065249,-23372576,0
0.014072408,0.069586962,0.000622884,0.069126442,-0.13887471,0.069663368,0.000253552,0.06936793,-0.139031306,-11805955,9358255,-20171814,0
0.014103124,0.06969212,0.000603205,0.06922774,-0.13897641,0.069663368,0.000253552,0.06936793,-0.139031306,-1323449,8859625,-9884986,0
0.014130428,0.069829024,0.000568537,0.069356896,-0.139107451,0.069663368,0.000253552,0.06936793,-0.139031306,12254933,7981192,3301102.75,0
0.014161143,0.069995992,0.00055283,0.069525272,-0.139272615,0.069663368,0.000253552,0.06936793,-0.139031306,29086896,7583198,20204130,0
0.01419186,0.070141956,0.000489536,0.069691852,-0.139426559,0.069663368,0.000253552,0.06936793,-0.139031306,44284912,5979424,36446900,0
0.014222576,0.07025741,0.000477682,0.069805756,-0.139539525,0.069663368,0.000253552,0.06936793,-0.139031306,55860816,5679070.5,47944160,0
0.014253293,0.070292018,0.000435622,0.069862828,-0.139584675,0.069663368,0.000253552,0.06936793,-0.139031306,59902492,4613355,53124524,0
0.014280596,0.070266284,0.000409594,0.069842622,-0.139562055,0.069663368,0.000253552,0.06936793,-0.139031306,57451804,3953835,50953768,0
0.014311313,0.070167713,0.000411093,0.069749512,-0.139467642,0.069663368,0.000253552,0.06936793,-0.139031306,47672132,3991806,41451100,0
0.014342029,0.070010453,0.000401472,0.069603242,-0.139318138,0.069663368,0.000253552,0.06936793,-0.139031306,32126904,3748035.25,26462740,0
0.014372746,0.069839187,0.00041383,0.06941814,-0.139142618,0.069663368,0.000253552,0.06936793,-0.139031306,14552729,4061157.5,8187048,0
0.014400049,0.069682188,0.000425555,0.069268033,-0.138991356,0.069663368,0.000253552,0.06936793,-0.139031306,-1068856,4358271,-7085085,0
0.014430765,0.06954287,0.000461541,0.069135837,-0.138857633,0.069663368,0.000253552,0.06936793,-0.139031306,-14905990,5270077.5,-20561286,0
0.014461481,0.069467492,0.000482343,0.069061302,-0.138783783,0.069663368,0.000253552,0.06936793,-0.139031306,-22467906,5797187.5,-28080402,0
0.014492198,0.069463216,0.000502582,0.069071025,-0.138786465,0.069663368,0.000253552,0.06936793,-0.139031306,-22548988,6309986.5,-27451806,0
0.014522914,0.069531344,0.000543648,0.069166571,-0.138867095,0.069663368,0.000253552,0.06936793,-0.139031306,-15010657,7350538.5,-18524288,0
0.014550217,0.069653526,0.000553441,0.069300786,-0.138993368,0.069663368,0.000253552,0.06936793,-0.139031306,-2419445.75,7598676,-5323240,0
0.014580934,0.069825888,0.000562052,0.06950295,-0.139177844,0.069663368,0.000253552,0.06936793,-0.139031306,15663639,7816882,14269881,0
0.01461165,0.070012555,0.000577443,0.069708921,-0.139371231,0.069663368,0.000253552,0.06936793,-0.139031306,34923392,8206845,34508296,0
0.014642367,0.070169382,0.000576482,0.069896288,-0.139540762,0.069663368,0.000253552,0.06936793,-0.139031306,51461896,8182494,52594240,0
0.014673083,0.07027857,0.00057109,0.070010252,-0.139650673,0.069663368,0.000253552,0.06936793,-0.139031306,62565124,8045876.5,63939656,0
0.014700387,0.070308276,0.000575819,0.07004039,-0.139680132,0.069663368,0.000253552,0.06936793,-0.139031306,65564108,8165713.5,66960332,0
0.014731103,0.070256248,0.000542463,0.069984585,-0.139627025,0.069663368,0.000253552,0.06936793,-0.139031306,60236108,7320505.5,61441028,0
0.01476182,0.070135146,0.000549904,0.069844447,-0.139498353,0.069663368,0.000253552,0.06936793,-0.139031306,47578564,7509056,47818628,0
0.014792535,0.069957696,0.000516981,0.069635957,-0.139308274,0.069663368,0.000253552,0.06936793,-0.139031306,28952800,6674853,27620198,0
0.014823252,0.069761723,0.000503699,0.069411628,-0.139101252,0.069663368,0.000253552,0.06936793,-0.139031306,8530818,6338301,5760850,0
0.014850555,0.069600575,0.000490101,0.069215626,-0.138925344,0.069663368,0.000253552,0.06936793,-0.139031306,-8550046,5993756.5,-13086182,0
0.014881272,0.069449715,0.000463906,0.069054909,-0.138771877,0.069663368,0.000253552,0.06936793,-0.139031306,-23972066,5330009,-29007818,0
0.014911988,0.069391616,0.000451166,0.068941765,-0.138687536,0.069663368,0.000253552,0.06936793,-0.139031306,-31190922,5007199.5,-39015960,0
0.014942705,0.069389306,0.000427784,0.068937287,-0.138684198,0.069663368,0.000253552,0.06936793,-0.139031306,-31477470,4414729,-39412412,0
0.014970008,0.069469385,0.000406016,0.068989702,-0.13874945,0.069663368,0.000253552,0.06936793,-0.139031306,-24112180,3863188,-33448918,0
0.015000724,0.069608256,0.000399872,0.069134459,-0.138889149,0.069663368,0.000253552,0.06936793,-0.139031306,-9994880,3707498.5,-19033498,0
0.01503144,0.069806382,0.000383774,0.069307871,-0.13907215,0.069663368,0.000253552,0.06936793,-0.139031306,9318797,3299590.25,-972381.625,0
0.015062157,0.069992512,0.000368982,0.069520272,-0.139268443,0.069663368,0.000253552,0.06936793,-0.139031306,28699038,2924792.5,19739378,0
0.015092873,0.070172802,0.000393183,0.069691978,-0.139441818,0.069663368,0.000253552,0.06936793,-0.139031306,46621032,3538020.75,37226636,0
0.015120177,0.070262611,0.000400941,0.069817744,-0.139547989,0.069663368,0.000253552,0.06936793,-0.139031306,56553072,3734595.75,48980556,0
0.015150893,0.070317559,0.000406723,0.069863066,-0.139597371,0.069663368,0.000253552,0.06936793,-0.139031306,61840704,3881098.5,53780308,0
0.015181609,0.070263103,0.000448369,0.069849364,-0.139563799,0.069663368,0.000253552,0.06936793,-0.139031306,57379704,4936333.5,51384380,0
0.015212325,0.070149176,0.00047922,0.069744006,-0.139455795,0.069663368,0.000253552,0.06936793,-0.139031306,46132960,5718050.5,40572200,0
0.015243042,0.069980413,0.000510414,0.069593601,-0.139298603,0.069663368,0.000253552,0.06936793,-0.139031306,29614208,6508460.5,24983670,0
0.015270346,0.069821209,0.000546706,0.06943801,-0.139143541,0.069663368,0.000253552,0.06936793,-0.139031306,13688455,7428025,9241167,0
0.015301062,0.069644444,0.000592518,0.069291584,-0.138984367,0.069663368,0.000253552,0.06936793,-0.139031306,-3336086,8588836,-6245981.5,0
0.015331779,0.069522068,0.000612961,0.069181122,-0.138869688,0.069663368,0.000253552,0.06936793,-0.139031306,-15349529,9106814,-17655718,0
0.015362495,0.069470905,0.000633988,0.069138557,-0.138823524,0.069663368,0.000253552,0.06936793,-0.139031306,-20281556,9639618,-22151916,0
0.015393211,0.069490395,0.000647835,0.069179662,-0.138853356,0.069663368,0.000253552,0.06936793,-0.139031306,-17781626,9990481,-18556652,0
0.015420514,0.069580294,0.000646059,0.069272734,-0.138943478,0.069663368,0.000253552,0.06936793,-0.139031306,-8658867,9945458,-9273242,0
0.015451231,0.069728881,0.000619001,0.069438517,-0.139098331,0.069663368,0.000253552,0.06936793,-0.139031306,6718166,9259870,6975077,0
0.015481947,0.069922715,0.0006034,0.069628716,-0.139287472,0.069663368,0.000253552,0.06936793,-0.139031306,26126508,8864561,26199384,0
0.015512664,0.070106216,0.000554259,0.069816865,-0.139470533,0.069663368,0.000253552,0.06936793,-0.139031306,44702164,7619407.5,45010632,0
0.01554338,0.07025186,0.000509161,0.069966003,-0.139615715,0.069663368,0.000253552,0.06936793,-0.139031306,59440420,6476691,59925952,0
0.015570683,0.070327096,0.000483012,0.070026197,-0.139682427,0.069663368,0.000253552,0.06936793,-0.139031306,66633612,5814129.5,66357028,0
0.015601399,0.070328519,0.000419581,0.070014656,-0.139677435,0.069663368,0.000253552,0.06936793,-0.139031306,66453068,4206889,65519312,0
0.015632115,0.070240207,0.000403,0.069901988,-0.139578447,0.069663368,0.000253552,0.06936793,-0.139031306,56961284,3786758.5,54793396,0
0.015662832,0.070071951,0.000376345,0.069723018,-0.139407426,0.069663368,0.000253552,0.06936793,-0.139031306,39768028,3111349.25,37056860,0
0.015690137,0.069897011,0.000360109,0.069508895,-0.139215797,0.069663368,0.000253552,0.06936793,-0.139031306,21191162,2699959.75,16494614,0
0.015720852,0.069680445,0.000356731,0.069269568,-0.138991252,0.069663368,0.000253552,0.06936793,-0.139031306,-1162983.75,2614372,-7012992.5,0
0.015751569,0.069493599,0.000378075,0.069060236,-0.138796121,0.069663368,0.000253552,0.06936793,-0.139031306,-20520004,3155200.75,-27509418,0
0.015782285,0.069366761,0.000389752,0.068911418,-0.138660342,0.069663368,0.000253552,0.06936793,-0.139031306,-33828480,3451068.25,-41931780,0
0.015813001,0.0693224,0.000434722,0.06884867,-0.138607591,0.069663368,0.000253552,0.06936793,-0.139031306,-38750060,4590526,-47785228,0
0.015840305,0.06935703,0.000443484,0.068880498,-0.138640329,0.069663368,0.000253552,0.06936793,-0.139031306,-35336224,4812542,-44513392,0
0.015871022,0.069478177,0.000502675,0.068998955,-0.138758346,0.069663368,0.000253552,0.06936793,-0.139031306,-23216228,6312353,-32529868,0
0.015901737,0.069673315,0.000518071,0.069192849,-0.138949946,0.069663368,0.000253552,0.06936793,-0.139031306,-3617153,6702466,-12993684,0
0.015932454,0.06990587,0.000556848,0.069432817,-0.139182687,0.069663368,0.000253552,0.06936793,-0.139031306,19962452,7685017.5,10961386,0
0.015963171,0.070140757,0.000575022,0.069675811,-0.139418066,0.069663368,0.000253552,0.06936793,-0.139031306,43793948,8145499.5,35203660,0
0.015990473,0.070311844,0.000600316,0.069866888,-0.139596447,0.069663368,0.000253552,0.06936793,-0.139031306,61503484,8786418,53926372,0
0.01602119,0.070439331,0.000586591,0.070005,-0.139727265,0.069663368,0.000253552,0.06936793,-0.139031306,74593544,8438656,67554896,0
0.016051907,0.070468411,0.000589839,0.070043974,-0.139760777,0.069663368,0.000253552,0.06936793,-0.139031306,77765984,8520937,71228560,0
0.016082622,0.070385613,0.000552604,0.06998416,-0.139690533,0.069663368,0.000253552,0.06936793,-0.139031306,70010344,7577484,64637952,0
0.016113339,0.070218474,0.000539044,0.069826484,-0.139530554,0.069663368,0.000253552,0.06936793,-0.139031306,53433052,7233889.5,48540124,0
0.016140642,0.070021935,0.000504844,0.06963113,-0.139337525,0.069663368,0.000253552,0.06936793,-0.139031306,33690984,6367322.5,28858216,0
0.016171359,0.069763355,0.000477341,0.069403611,-0.139098108,0.069663368,0.000253552,0.06936793,-0.139031306,8454210,5670433.5,5195405,0
0.016202075,0.069529235,0.00044417,0.069190428,-0.138877794,0.069663368,0.000253552,0.06936793,-0.139031306,-14575006,4829946.5,-16772869,0
0.016232792,0.069347307,0.000449654,0.069030568,-0.138709456,0.069663368,0.000253552,0.06936793,-0.139031306,-32325460,4968885.5,-33405242,0
0.016260095,0.069248386,0.000407654,0.068960026,-0.138625994,0.069663368,0.000253552,0.06936793,-0.139031306,-41568392,3904675,-41209600,0
0.016290812,0.069229811,0.000428898,0.06896136,-0.138617501,0.069663368,0.000253552,0.06936793,-0.139031306,-42939780,4442979,-41572168,0
0.016321527,0.069297567,0.000416223,0.069057807,-0.138698369,0.069663368,0.000253552,0.06936793,-0.139031306,-35407624,4121812,-32586144,0
0.016352244,0.06945125,0.000447779,0.069225542,-0.138856679,0.069663368,0.000253552,0.06936793,-0.139031306,-19597200,4921390.5,-16063583,0
0.016382961,0.069664791,0.000443943,0.069436178,-0.139065608,0.069663368,0.000253552,0.06936793,-0.139031306,1812264.875,4824192.5,5198650,0
0.016410263,0.069866493,0.000480339,0.069641873,-0.139266267,0.069663368,0.000253552,0.06936793,-0.139031306,22202056,5746391.5,25791156,0
0.01644098,0.070092104,0.000514837,0.069844984,-0.139477432,0.069663368,0.000253552,0.06936793,-0.139031306,44336468,6620527.5,46785112,0
0.016471697,0.070270419,0.000530743,0.069986843,-0.139635116,0.069663368,0.000253552,0.06936793,-0.139031306,61364352,7023563.5,61965416,0
0.016502412,0.070377715,0.000564448,0.070046492,-0.139717355,0.069663368,0.000253552,0.06936793,-0.139031306,70968704,7877573,69155344,0
0.016533129,0.07039427,0.000595236,0.070011944,-0.139708489,0.069663368,0.000253552,0.06936793,-0.139031306,71359016,8657697,66955748,0
0.016560433,0.070346914,0.000593664,0.06990514,-0.139632553,0.069663368,0.000253552,0.06936793,-0.139031306,65111092,8617869,57695112,0
0.016591148,0.070225768,0.000600718,0.06972266,-0.139483005,0.069663368,0.000253552,0.06936793,-0.139031306,51393348,8796601,40869236,0
0.016621865,0.070068948,0.000579287,0.069510624,-0.13930133,0.069663368,0.000253552,0.06936793,-0.139031306,34239428,8253581,20917382,0
0.016652582,0.069897704,0.000565223,0.069310069,-0.139118209,0.069663368,0.000253552,0.06936793,-0.139031306,16280849,7897229,1473545.25,0
0.016683297,0.069760382,0.000527623,0.06913878,-0.138966203,0.069663368,0.000253552,0.06936793,-0.139031306,1618891.125,6944500.5,-14909685,0
0.016710602,0.069664106,0.000498837,0.069053367,-0.138876721,0.069663368,0.000253552,0.06936793,-0.139031306,-7794958.5,6215102,-23773172,0
0.016741319,0.069623955,0.000461194,0.069011271,-0.138836205,0.069663368,0.000253552,0.06936793,-0.139031306,-11882636,5261289,-27959728,0
0.016772034,0.069629103,0.000424092,0.069061071,-0.138863266,0.069663368,0.000253552,0.06936793,-0.139031306,-10250020,4321188,-24064378,0
0.016802751,0.069688715,0.000390776,0.069167726,-0.138945162,0.069663368,0.000253552,0.06936793,-0.139031306,-3078874.25,3477025.5,-14509150,0
0.016830053,0.069768593,0.000367157,0.069294721,-0.139047056,0.069663368,0.000253552,0.06936793,-0.139031306,6132631,2878544,-2910090,0
0.01686077,0.069855854,0.000360623,0.069463015,-0.139172927,0.069663368,0.000253552,0.06936793,-0.139031306,16933404,2712998.75,11997498,0
0.016891487,0.069933429,0.000361488,0.069609649,-0.139283359,0.069663368,0.000253552,0.06936793,-0.139031306,26460650,2734916.75,25024454,0
0.016922204,0.069979116,0.000385893,0.069709376,-0.139354974,0.069663368,0.000253552,0.06936793,-0.139031306,32405514,3353297,33707660,0
0.016952919,0.069975607,0.000403832,0.069751933,-0.139374211,0.069663368,0.000253552,0.06936793,-0.139031306,33202608,3807848.5,36839364,0
0.016980223,0.069926649,0.000454984,0.069740154,-0.139344305,0.069663368,0.000253552,0.06936793,-0.139031306,29205636,5103950,34726424,0
0.017010938,0.069853142,0.000492792,0.069657408,-0.13926734,0.069663368,0.000253552,0.06936793,-0.139031306,21579876,6061928,26632560,0
0.017041655,0.069738485,0.00053841,0.069558658,-0.139162228,0.069663368,0.000253552,0.06936793,-0.139031306,10442830,7217815.5,16301611,0
0.017072372,0.069649637,0.000571285,0.06942831,-0.139054269,0.069663368,0.000253552,0.06936793,-0.139031306,469128.6875,8050830.5,4224770,0
0.017103089,0.069565885,0.00062327,0.069341451,-0.138970241,0.069663368,0.000253552,0.06936793,-0.139031306,-8033214.5,9368031,-4434829,0
0.017130392,0.069554679,0.000620465,0.069274813,-0.138931885,0.069663368,0.000253552,0.06936793,-0.139031306,-10544535,9296946,-9755327,0
0.017161109,0.069580771,0.000636316,0.069269076,-0.138941914,0.069663368,0.000253552,0.06936793,-0.139031306,-8713945,9698600,-9537653,0
0.017191825,0.069674909,0.000628319,0.069315098,-0.139010951,0.069663368,0.000253552,0.06936793,-0.139031306,-444696.8125,9495976,-3707191.25,0
0.01722254,0.069810405,0.000621875,0.069420941,-0.139129817,0.069663368,0.000253552,0.06936793,-0.139031306,12445614,9332677,7680668,0
0.017253257,0.069979705,0.000580912,0.069553867,-0.13927868,0.069663368,0.000253552,0.06936793,-0.139031306,28568700,8294739.5,21960320,0
0.01728056,0.070133746,0.00056211,0.069675982,-0.139414698,0.069663368,0.000253552,0.06936793,-0.139031306,43267456,7818343,35041376,0
0.017311277,0.070263937,0.000521875,0.069808707,-0.139544189,0.069663368,0.000253552,0.06936793,-0.139031306,56427780,6798854.5,48330132,0
